Date/Time,Year,Month,Day,Time,Temp (C),Dew Point Temp (C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Weather,filename
2017-03-28 11:00,2017,3,28,11:00,7.8,6.8,93.0,12.0,29.0,12.9,102.02,,,Moderate Rain,katkam-20170328110000.jpg
2017-03-28 12:00,2017,3,28,12:00,8.2,6.8,91.0,11.0,25.0,16.1,102.02,,,Rain,katkam-20170328120000.jpg
2017-03-28 13:00,2017,3,28,13:00,8.5,7.3,92.0,11.0,23.0,16.1,102.02,,,Rain,katkam-20170328130000.jpg
2017-03-28 14:00,2017,3,28,14:00,8.7,7.2,90.0,11.0,27.0,24.1,102.0,,,Rain,katkam-20170328140000.jpg
2017-03-28 15:00,2017,3,28,15:00,8.8,7.4,91.0,12.0,28.0,19.3,101.96,,,Rain,katkam-20170328150000.jpg
2017-03-28 16:00,2017,3,28,16:00,8.5,7.4,93.0,9.0,21.0,24.1,101.94,,,Rain,katkam-20170328160000.jpg
2017-03-28 17:00,2017,3,28,17:00,8.1,7.2,94.0,9.0,18.0,12.9,101.95,,,Rain,katkam-20170328170000.jpg
2017-03-28 18:00,2017,3,28,18:00,8.0,7.3,95.0,8.0,18.0,8.1,101.95,,,"Rain,Fog",katkam-20170328180000.jpg
2017-03-29 06:00,2017,3,29,06:00,6.1,3.9,86.0,7.0,24.0,16.1,101.08,,,Rain,katkam-20170329060000.jpg
2017-03-29 07:00,2017,3,29,07:00,6.5,4.2,85.0,10.0,25.0,19.3,100.94,,,Rain,katkam-20170329070000.jpg
2017-03-29 08:00,2017,3,29,08:00,6.9,4.9,87.0,9.0,18.0,12.9,100.84,,,Rain,katkam-20170329080000.jpg
2017-03-29 09:00,2017,3,29,09:00,7.0,6.0,93.0,8.0,23.0,11.3,100.76,,,Rain,katkam-20170329090000.jpg
2017-03-29 10:00,2017,3,29,10:00,7.2,6.5,95.0,9.0,26.0,4.8,100.73,,,"Rain,Fog",katkam-20170329100000.jpg
2017-03-29 11:00,2017,3,29,11:00,7.9,7.2,95.0,8.0,26.0,4.8,100.7,,,"Rain,Fog",katkam-20170329110000.jpg
2017-03-29 12:00,2017,3,29,12:00,8.2,7.5,95.0,10.0,23.0,6.4,100.7,,,"Rain,Drizzle,Fog",katkam-20170329120000.jpg
2017-03-29 13:00,2017,3,29,13:00,9.7,8.8,94.0,10.0,28.0,24.1,100.71,,,Cloudy,katkam-20170329130000.jpg
2017-03-29 16:00,2017,3,29,16:00,12.0,7.2,72.0,19.0,27.0,32.2,100.8,,,Mainly Clear,katkam-20170329160000.jpg
2017-03-30 07:00,2017,3,30,07:00,6.9,4.4,84.0,29.0,30.0,48.3,101.76,,,Mostly Cloudy,katkam-20170330070000.jpg
2017-03-30 10:00,2017,3,30,10:00,8.9,4.9,76.0,30.0,24.0,48.3,102.07,,,Mainly Clear,katkam-20170330100000.jpg
2017-03-30 13:00,2017,3,30,13:00,10.3,5.9,74.0,28.0,20.0,48.3,102.29,,,Mainly Clear,katkam-20170330130000.jpg
2017-03-30 16:00,2017,3,30,16:00,11.1,5.2,67.0,28.0,13.0,48.3,102.38,,,Mainly Clear,katkam-20170330160000.jpg
2017-03-30 19:00,2017,3,30,19:00,8.2,3.3,71.0,36.0,3.0,48.3,102.5,,,Mainly Clear,katkam-20170330190000.jpg
2017-03-31 07:00,2017,3,31,07:00,6.6,4.3,85.0,8.0,17.0,32.2,102.82,,,Cloudy,katkam-20170331070000.jpg
2017-03-31 10:00,2017,3,31,10:00,8.9,5.3,78.0,10.0,22.0,24.1,102.88,,,Cloudy,katkam-20170331100000.jpg
2017-03-31 13:00,2017,3,31,13:00,10.3,5.1,70.0,12.0,12.0,32.2,102.76,,,Cloudy,katkam-20170331130000.jpg
2017-03-31 16:00,2017,3,31,16:00,10.7,4.0,63.0,13.0,9.0,48.3,102.6,,,Cloudy,katkam-20170331160000.jpg
2017-03-31 19:00,2017,3,31,19:00,9.3,4.9,74.0,21.0,6.0,32.2,102.41,,,Cloudy,katkam-20170331190000.jpg
2017-04-01 06:00,2017,4,1,06:00,6.5,5.8,95.0,8.0,9.0,8.1,102.1,,,"Moderate Rain,Fog",katkam-20170401060000.jpg
2017-04-01 07:00,2017,4,1,07:00,6.6,5.7,94.0,8.0,8.0,12.9,102.14,,,Rain,katkam-20170401070000.jpg
2017-04-01 08:00,2017,4,1,08:00,6.8,6.1,95.0,8.0,12.0,8.1,102.15,,,"Rain,Fog",katkam-20170401080000.jpg
2017-04-01 10:00,2017,4,1,10:00,8.0,6.5,90.0,9.0,6.0,16.1,102.24,,,Cloudy,katkam-20170401100000.jpg
2017-04-01 13:00,2017,4,1,13:00,10.1,7.2,82.0,23.0,12.0,24.1,102.32,,,Mostly Cloudy,katkam-20170401130000.jpg
2017-04-01 16:00,2017,4,1,16:00,10.3,5.7,73.0,20.0,10.0,32.2,102.27,,,Mostly Cloudy,katkam-20170401160000.jpg
2017-04-01 19:00,2017,4,1,19:00,10.4,6.6,77.0,14.0,7.0,24.1,102.21,,,Mostly Cloudy,katkam-20170401190000.jpg
2017-04-02 07:00,2017,4,2,07:00,7.3,3.9,79.0,28.0,33.0,32.2,102.46,,,Mainly Clear,katkam-20170402070000.jpg
2017-04-02 10:00,2017,4,2,10:00,8.8,5.4,79.0,28.0,41.0,32.2,102.47,,,Mainly Clear,katkam-20170402100000.jpg
2017-04-02 13:00,2017,4,2,13:00,9.0,2.4,63.0,27.0,39.0,48.3,102.4,,,Mainly Clear,katkam-20170402130000.jpg
2017-04-02 16:00,2017,4,2,16:00,9.8,4.2,68.0,27.0,34.0,48.3,102.34,,,Mainly Clear,katkam-20170402160000.jpg
2017-04-02 19:00,2017,4,2,19:00,7.9,2.6,69.0,27.0,28.0,48.3,102.28,,,Mainly Clear,katkam-20170402190000.jpg
2017-04-03 07:00,2017,4,3,07:00,4.8,2.0,82.0,9.0,13.0,48.3,102.56,,,Mostly Cloudy,katkam-20170403070000.jpg
2017-04-03 10:00,2017,4,3,10:00,7.5,2.4,70.0,36.0,3.0,48.3,102.56,,,Mostly Cloudy,katkam-20170403100000.jpg
2017-04-03 13:00,2017,4,3,13:00,8.8,5.9,82.0,24.0,14.0,48.3,102.42,,,Mostly Cloudy,katkam-20170403130000.jpg
2017-04-03 16:00,2017,4,3,16:00,9.7,3.3,64.0,25.0,8.0,48.3,102.18,,,Mainly Clear,katkam-20170403160000.jpg
2017-04-03 19:00,2017,4,3,19:00,7.3,2.4,71.0,32.0,4.0,48.3,101.98,,,Mostly Cloudy,katkam-20170403190000.jpg
2017-04-04 07:00,2017,4,4,07:00,6.9,0.1,62.0,9.0,22.0,48.3,101.53,,,Cloudy,katkam-20170404070000.jpg
2017-04-04 10:00,2017,4,4,10:00,10.2,1.1,53.0,9.0,10.0,48.3,101.43,,,Cloudy,katkam-20170404100000.jpg
2017-04-04 13:00,2017,4,4,13:00,10.7,4.4,65.0,25.0,10.0,48.3,101.32,,,Cloudy,katkam-20170404130000.jpg
2017-04-04 14:00,2017,4,4,14:00,12.3,1.7,48.0,15.0,28.0,32.2,101.35,,,Rain Showers,katkam-20170404140000.jpg
2017-04-04 15:00,2017,4,4,15:00,10.9,3.7,61.0,12.0,25.0,19.3,101.35,,,Rain,katkam-20170404150000.jpg
2017-04-04 16:00,2017,4,4,16:00,9.4,5.2,75.0,9.0,27.0,12.9,101.31,,,Rain,katkam-20170404160000.jpg
2017-04-04 17:00,2017,4,4,17:00,9.0,6.5,84.0,6.0,25.0,12.9,101.24,,,Rain,katkam-20170404170000.jpg
2017-04-04 18:00,2017,4,4,18:00,8.8,6.3,84.0,5.0,23.0,12.9,101.2,,,Rain,katkam-20170404180000.jpg
2017-04-04 19:00,2017,4,4,19:00,8.8,5.9,82.0,6.0,25.0,16.1,101.16,,,Rain,katkam-20170404190000.jpg
2017-04-05 06:00,2017,4,5,06:00,9.2,7.8,91.0,11.0,26.0,24.1,101.13,,,Rain,katkam-20170405060000.jpg
2017-04-05 07:00,2017,4,5,07:00,8.9,8.0,94.0,10.0,27.0,24.1,101.11,,,Rain,katkam-20170405070000.jpg
2017-04-05 08:00,2017,4,5,08:00,9.0,7.9,93.0,11.0,28.0,24.1,101.16,,,Rain,katkam-20170405080000.jpg
2017-04-05 09:00,2017,4,5,09:00,9.4,8.0,91.0,11.0,19.0,24.1,101.23,,,Rain,katkam-20170405090000.jpg
2017-04-05 10:00,2017,4,5,10:00,9.4,8.5,94.0,11.0,18.0,12.9,101.26,,,Rain,katkam-20170405100000.jpg
2017-04-05 11:00,2017,4,5,11:00,9.8,8.9,94.0,12.0,18.0,12.9,101.27,,,Rain,katkam-20170405110000.jpg
2017-04-05 12:00,2017,4,5,12:00,10.0,8.3,89.0,14.0,14.0,12.9,101.29,,,Rain,katkam-20170405120000.jpg
2017-04-05 13:00,2017,4,5,13:00,9.8,8.9,94.0,11.0,18.0,12.9,101.31,,,"Rain,Fog",katkam-20170405130000.jpg
2017-04-05 14:00,2017,4,5,14:00,10.2,8.7,90.0,11.0,17.0,16.1,101.31,,,Rain,katkam-20170405140000.jpg
2017-04-05 16:00,2017,4,5,16:00,10.8,7.9,82.0,12.0,30.0,24.1,101.25,,,Cloudy,katkam-20170405160000.jpg
2017-04-05 19:00,2017,4,5,19:00,9.9,7.9,87.0,7.0,19.0,24.1,101.16,,,Cloudy,katkam-20170405190000.jpg
2017-04-06 07:00,2017,4,6,07:00,8.6,6.4,86.0,9.0,27.0,32.2,100.43,,,Rain,katkam-20170406070000.jpg
2017-04-06 10:00,2017,4,6,10:00,9.6,7.2,85.0,12.0,22.0,24.1,100.52,,,Rain,katkam-20170406100000.jpg
2017-04-06 11:00,2017,4,6,11:00,9.7,7.8,88.0,12.0,17.0,19.3,100.53,,,Rain,katkam-20170406110000.jpg
2017-04-06 12:00,2017,4,6,12:00,10.5,7.9,84.0,13.0,22.0,24.1,100.54,,,Rain,katkam-20170406120000.jpg
2017-04-06 13:00,2017,4,6,13:00,10.8,8.1,83.0,14.0,16.0,24.1,100.56,,,Rain,katkam-20170406130000.jpg
2017-04-06 14:00,2017,4,6,14:00,10.8,7.0,77.0,19.0,9.0,24.1,100.58,,,Rain,katkam-20170406140000.jpg
2017-04-06 16:00,2017,4,6,16:00,12.3,7.0,70.0,7.0,9.0,48.3,100.47,,,Mostly Cloudy,katkam-20170406160000.jpg
2017-04-06 19:00,2017,4,6,19:00,9.9,7.3,84.0,5.0,17.0,32.2,100.25,,,Mostly Cloudy,katkam-20170406190000.jpg
2017-04-07 06:00,2017,4,7,06:00,7.4,6.4,93.0,7.0,16.0,24.1,98.86,,,Rain,katkam-20170407060000.jpg
2017-04-07 07:00,2017,4,7,07:00,8.2,6.7,90.0,6.0,16.0,32.2,98.76,,,Mostly Cloudy,katkam-20170407070000.jpg
2017-04-07 10:00,2017,4,7,10:00,11.3,8.0,80.0,11.0,29.0,24.1,98.86,,,Rain,katkam-20170407100000.jpg
2017-04-07 13:00,2017,4,7,13:00,12.5,5.0,60.0,12.0,34.0,24.1,99.03,,,Cloudy,katkam-20170407130000.jpg
2017-04-07 16:00,2017,4,7,16:00,10.8,5.6,70.0,13.0,34.0,32.2,99.22,,,Cloudy,katkam-20170407160000.jpg
2017-04-07 19:00,2017,4,7,19:00,9.1,5.3,77.0,15.0,35.0,24.1,99.64,,,Rain,katkam-20170407190000.jpg
2017-04-08 06:00,2017,4,8,06:00,6.8,5.4,91.0,13.0,16.0,19.3,100.66,,,Rain,katkam-20170408060000.jpg
2017-04-08 07:00,2017,4,8,07:00,7.0,6.0,93.0,13.0,14.0,19.3,100.76,,,Rain,katkam-20170408070000.jpg
2017-04-08 08:00,2017,4,8,08:00,7.3,5.9,91.0,13.0,17.0,19.3,100.84,,,Rain,katkam-20170408080000.jpg
2017-04-08 09:00,2017,4,8,09:00,7.2,6.0,92.0,14.0,15.0,19.3,100.93,,,Rain,katkam-20170408090000.jpg
2017-04-08 10:00,2017,4,8,10:00,7.0,5.8,92.0,18.0,8.0,16.1,101.02,,,Rain,katkam-20170408100000.jpg
2017-04-08 11:00,2017,4,8,11:00,7.2,6.0,92.0,16.0,16.0,12.9,101.07,,,Rain,katkam-20170408110000.jpg
2017-04-08 12:00,2017,4,8,12:00,7.6,6.4,92.0,17.0,16.0,12.9,101.11,,,Rain,katkam-20170408120000.jpg
2017-04-08 13:00,2017,4,8,13:00,8.2,6.5,89.0,15.0,14.0,19.3,101.15,,,Rain,katkam-20170408130000.jpg
2017-04-08 14:00,2017,4,8,14:00,8.3,5.8,84.0,16.0,21.0,24.1,101.2,,,Rain,katkam-20170408140000.jpg
2017-04-08 15:00,2017,4,8,15:00,8.2,6.0,86.0,15.0,18.0,19.3,101.24,,,Rain,katkam-20170408150000.jpg
2017-04-08 16:00,2017,4,8,16:00,7.9,5.9,87.0,16.0,25.0,24.1,101.29,,,Rain,katkam-20170408160000.jpg
2017-04-08 17:00,2017,4,8,17:00,8.2,5.8,85.0,16.0,19.0,19.3,101.33,,,Rain,katkam-20170408170000.jpg
2017-04-08 19:00,2017,4,8,19:00,8.1,4.2,76.0,16.0,18.0,24.1,101.41,,,Cloudy,katkam-20170408190000.jpg
2017-04-09 07:00,2017,4,9,07:00,5.6,3.5,86.0,8.0,17.0,32.2,101.94,,,Mostly Cloudy,katkam-20170409070000.jpg
2017-04-09 10:00,2017,4,9,10:00,8.9,4.0,71.0,10.0,19.0,32.2,101.9,,,Mostly Cloudy,katkam-20170409100000.jpg
2017-04-09 13:00,2017,4,9,13:00,10.2,2.1,57.0,9.0,17.0,32.2,101.72,,,Cloudy,katkam-20170409130000.jpg
2017-04-09 16:00,2017,4,9,16:00,12.1,1.2,47.0,10.0,9.0,32.2,101.48,,,Cloudy,katkam-20170409160000.jpg
2017-04-09 19:00,2017,4,9,19:00,10.3,0.4,50.0,6.0,15.0,32.2,101.28,,,Cloudy,katkam-20170409190000.jpg
2017-04-10 06:00,2017,4,10,06:00,6.9,5.4,90.0,12.0,27.0,24.1,101.41,,,Rain,katkam-20170410060000.jpg
2017-04-10 07:00,2017,4,10,07:00,7.1,5.4,89.0,14.0,24.0,24.1,101.46,,,Rain,katkam-20170410070000.jpg
2017-04-10 10:00,2017,4,10,10:00,8.6,5.5,81.0,12.0,23.0,24.1,101.58,,,Rain Showers,katkam-20170410100000.jpg
2017-04-10 11:00,2017,4,10,11:00,7.3,5.5,88.0,7.0,23.0,24.1,101.6,,,Rain Showers,katkam-20170410110000.jpg
2017-04-10 13:00,2017,4,10,13:00,9.5,5.5,76.0,11.0,19.0,24.1,101.57,,,Cloudy,katkam-20170410130000.jpg
2017-04-10 16:00,2017,4,10,16:00,10.7,4.9,67.0,12.0,31.0,32.2,101.62,,,Mostly Cloudy,katkam-20170410160000.jpg
2017-04-10 18:00,2017,4,10,18:00,8.4,3.9,73.0,17.0,12.0,24.1,101.69,,,Rain Showers,katkam-20170410180000.jpg
2017-04-10 19:00,2017,4,10,19:00,6.9,4.6,85.0,13.0,17.0,19.3,101.74,,,Rain Showers,katkam-20170410190000.jpg
2017-04-11 07:00,2017,4,11,07:00,7.2,4.2,81.0,7.0,16.0,48.3,101.97,,,Mainly Clear,katkam-20170411070000.jpg
2017-04-11 10:00,2017,4,11,10:00,10.3,5.7,73.0,30.0,12.0,48.3,101.76,,,Mainly Clear,katkam-20170411100000.jpg
2017-04-11 13:00,2017,4,11,13:00,9.9,6.5,79.0,30.0,28.0,48.3,101.49,,,Cloudy,katkam-20170411130000.jpg
2017-04-11 16:00,2017,4,11,16:00,9.8,6.0,77.0,30.0,32.0,48.3,101.24,,,Cloudy,katkam-20170411160000.jpg
2017-04-11 19:00,2017,4,11,19:00,8.8,5.7,81.0,30.0,23.0,48.3,101.03,,,Cloudy,katkam-20170411190000.jpg
2017-04-12 06:00,2017,4,12,06:00,8.4,5.4,81.0,10.0,20.0,12.9,100.47,,,Rain,katkam-20170412060000.jpg
2017-04-12 07:00,2017,4,12,07:00,8.0,6.0,87.0,10.0,16.0,16.1,100.46,,,Rain,katkam-20170412070000.jpg
2017-04-12 08:00,2017,4,12,08:00,8.1,6.6,90.0,4.0,16.0,16.1,100.43,,,Rain,katkam-20170412080000.jpg
2017-04-12 09:00,2017,4,12,09:00,8.1,6.6,90.0,6.0,9.0,16.1,100.48,,,Rain,katkam-20170412090000.jpg
2017-04-12 10:00,2017,4,12,10:00,8.2,7.0,92.0,9.0,18.0,12.9,100.54,,,Rain,katkam-20170412100000.jpg
2017-04-12 11:00,2017,4,12,11:00,8.8,7.7,93.0,9.0,27.0,16.1,100.66,,,Rain,katkam-20170412110000.jpg
2017-04-12 12:00,2017,4,12,12:00,9.5,8.1,91.0,7.0,18.0,24.1,100.68,,,Rain,katkam-20170412120000.jpg
2017-04-12 13:00,2017,4,12,13:00,9.8,7.9,88.0,7.0,20.0,24.1,100.7,,,Rain,katkam-20170412130000.jpg
2017-04-12 16:00,2017,4,12,16:00,12.8,7.3,69.0,7.0,17.0,48.3,100.62,,,Cloudy,katkam-20170412160000.jpg
2017-04-12 19:00,2017,4,12,19:00,10.8,6.6,75.0,6.0,17.0,48.3,100.37,,,Mostly Cloudy,katkam-20170412190000.jpg
2017-04-13 07:00,2017,4,13,07:00,6.6,4.8,88.0,9.0,21.0,48.3,100.62,,,Cloudy,katkam-20170413070000.jpg
2017-04-13 10:00,2017,4,13,10:00,8.6,5.5,81.0,9.0,20.0,24.1,100.7,,,Cloudy,katkam-20170413100000.jpg
2017-04-13 13:00,2017,4,13,13:00,10.9,5.1,67.0,15.0,23.0,32.2,100.75,,,Cloudy,katkam-20170413130000.jpg
2017-04-13 15:00,2017,4,13,15:00,8.6,6.1,84.0,22.0,23.0,24.1,100.89,,,Rain Showers,katkam-20170413150000.jpg
2017-04-13 16:00,2017,4,13,16:00,10.5,4.5,66.0,17.0,19.0,32.2,100.95,,,Cloudy,katkam-20170413160000.jpg
2017-04-13 19:00,2017,4,13,19:00,9.2,4.4,72.0,19.0,8.0,32.2,101.13,,,Cloudy,katkam-20170413190000.jpg
2017-04-14 06:00,2017,4,14,06:00,6.1,4.9,92.0,8.0,16.0,24.1,101.69,,,Rain,katkam-20170414060000.jpg
2017-04-14 07:00,2017,4,14,07:00,7.0,5.8,92.0,10.0,13.0,24.1,101.74,,,Cloudy,katkam-20170414070000.jpg
2017-04-14 10:00,2017,4,14,10:00,9.8,4.8,71.0,18.0,14.0,32.2,101.86,,,Cloudy,katkam-20170414100000.jpg
2017-04-14 13:00,2017,4,14,13:00,11.0,4.7,65.0,16.0,19.0,48.3,101.89,,,Mostly Cloudy,katkam-20170414130000.jpg
2017-04-14 16:00,2017,4,14,16:00,12.2,5.2,62.0,17.0,18.0,48.3,101.92,,,Mainly Clear,katkam-20170414160000.jpg
2017-04-14 19:00,2017,4,14,19:00,9.1,4.9,75.0,20.0,18.0,32.2,101.99,,,Mainly Clear,katkam-20170414190000.jpg
2017-04-15 06:00,2017,4,15,06:00,7.0,5.6,91.0,10.0,9.0,24.1,102.37,,,Rain Showers,katkam-20170415060000.jpg
2017-04-15 07:00,2017,4,15,07:00,7.4,5.2,86.0,16.0,12.0,16.1,102.41,,,Rain Showers,katkam-20170415070000.jpg
2017-04-15 10:00,2017,4,15,10:00,9.3,4.1,70.0,17.0,23.0,24.1,102.48,,,Mostly Cloudy,katkam-20170415100000.jpg
2017-04-15 13:00,2017,4,15,13:00,11.1,5.2,67.0,26.0,9.0,32.2,102.42,,,Mainly Clear,katkam-20170415130000.jpg
2017-04-15 16:00,2017,4,15,16:00,12.1,4.1,58.0,25.0,12.0,32.2,102.28,,,Mainly Clear,katkam-20170415160000.jpg
2017-04-15 19:00,2017,4,15,19:00,8.7,6.0,83.0,29.0,6.0,48.3,102.22,,,Clear,katkam-20170415190000.jpg
2017-04-16 07:00,2017,4,16,07:00,6.2,3.7,84.0,16.0,4.0,48.3,101.71,,,Mostly Cloudy,katkam-20170416070000.jpg
2017-04-16 10:00,2017,4,16,10:00,9.5,5.5,76.0,28.0,11.0,48.3,101.52,,,Mostly Cloudy,katkam-20170416100000.jpg
2017-04-16 13:00,2017,4,16,13:00,10.6,6.4,75.0,30.0,23.0,48.3,101.21,,,Mostly Cloudy,katkam-20170416130000.jpg
2017-04-16 16:00,2017,4,16,16:00,11.0,4.9,66.0,31.0,30.0,48.3,100.89,,,Mostly Cloudy,katkam-20170416160000.jpg
2017-04-16 19:00,2017,4,16,19:00,10.1,5.9,75.0,30.0,18.0,48.3,100.78,,,Cloudy,katkam-20170416190000.jpg
2017-04-17 06:00,2017,4,17,06:00,9.1,7.6,90.0,32.0,8.0,24.1,100.82,,,Rain,katkam-20170417060000.jpg
2017-04-17 07:00,2017,4,17,07:00,9.1,8.0,93.0,30.0,7.0,19.3,100.91,,,Rain,katkam-20170417070000.jpg
2017-04-17 08:00,2017,4,17,08:00,9.9,7.3,84.0,6.0,12.0,19.3,100.9,,,Rain,katkam-20170417080000.jpg
2017-04-17 10:00,2017,4,17,10:00,12.0,7.4,73.0,11.0,22.0,24.1,100.97,,,Mostly Cloudy,katkam-20170417100000.jpg
2017-04-17 13:00,2017,4,17,13:00,13.6,7.2,65.0,14.0,20.0,32.2,100.96,,,Mostly Cloudy,katkam-20170417130000.jpg
2017-04-17 16:00,2017,4,17,16:00,12.8,8.7,76.0,11.0,20.0,19.3,100.9,,,Rain,katkam-20170417160000.jpg
2017-04-17 17:00,2017,4,17,17:00,11.6,9.7,88.0,9.0,17.0,16.1,100.93,,,Rain,katkam-20170417170000.jpg
2017-04-17 18:00,2017,4,17,18:00,11.0,9.1,88.0,9.0,22.0,16.1,100.91,,,Rain,katkam-20170417180000.jpg
2017-04-17 19:00,2017,4,17,19:00,10.4,9.2,92.0,9.0,16.0,16.1,100.94,,,Rain,katkam-20170417190000.jpg
2017-04-18 07:00,2017,4,18,07:00,9.9,8.4,90.0,14.0,7.0,16.1,101.1,,,Rain Showers,katkam-20170418070000.jpg
2017-04-18 08:00,2017,4,18,08:00,9.4,8.7,95.0,24.0,3.0,12.9,101.16,,,Rain Showers,katkam-20170418080000.jpg
2017-04-18 10:00,2017,4,18,10:00,12.6,9.5,81.0,14.0,20.0,24.1,101.28,,,Mostly Cloudy,katkam-20170418100000.jpg
2017-04-18 13:00,2017,4,18,13:00,12.5,9.7,83.0,22.0,15.0,24.1,101.44,,,Rain Showers,katkam-20170418130000.jpg
2017-04-18 16:00,2017,4,18,16:00,12.7,6.1,64.0,22.0,4.0,19.3,101.49,,,Rain Showers,katkam-20170418160000.jpg
2017-04-18 19:00,2017,4,18,19:00,9.4,7.0,85.0,4.0,7.0,32.2,101.58,,,Mostly Cloudy,katkam-20170418190000.jpg
2017-04-19 07:00,2017,4,19,07:00,8.9,6.0,82.0,10.0,26.0,48.3,101.48,,,Cloudy,katkam-20170419070000.jpg
2017-04-19 10:00,2017,4,19,10:00,11.6,6.2,69.0,11.0,21.0,32.2,101.56,,,Rain,katkam-20170419100000.jpg
2017-04-19 11:00,2017,4,19,11:00,11.4,6.8,73.0,14.0,15.0,32.2,101.64,,,Rain,katkam-20170419110000.jpg
2017-04-19 13:00,2017,4,19,13:00,11.9,7.5,74.0,12.0,33.0,32.2,101.7,,,Cloudy,katkam-20170419130000.jpg
2017-04-19 16:00,2017,4,19,16:00,12.6,6.9,68.0,11.0,32.0,48.3,101.66,,,Mostly Cloudy,katkam-20170419160000.jpg
2017-04-19 19:00,2017,4,19,19:00,12.0,6.3,68.0,8.0,16.0,32.2,101.56,,,Cloudy,katkam-20170419190000.jpg
2017-04-20 07:00,2017,4,20,07:00,8.5,7.0,90.0,9.0,15.0,24.1,102.02,,,Cloudy,katkam-20170420070000.jpg
2017-04-20 10:00,2017,4,20,10:00,10.3,8.1,86.0,22.0,14.0,24.1,102.2,,,Cloudy,katkam-20170420100000.jpg
2017-04-20 13:00,2017,4,20,13:00,12.2,7.7,74.0,23.0,10.0,32.2,102.32,,,Mostly Cloudy,katkam-20170420130000.jpg
2017-04-20 16:00,2017,4,20,16:00,12.2,7.3,72.0,26.0,13.0,48.3,102.45,,,Mainly Clear,katkam-20170420160000.jpg
2017-04-20 19:00,2017,4,20,19:00,10.9,6.9,76.0,36.0,1.0,48.3,102.55,,,Mainly Clear,katkam-20170420190000.jpg
2017-04-21 07:00,2017,4,21,07:00,10.1,7.5,84.0,11.0,16.0,48.3,102.96,,,Mainly Clear,katkam-20170421070000.jpg
2017-04-21 10:00,2017,4,21,10:00,10.6,7.5,81.0,22.0,16.0,48.3,102.86,,,Mostly Cloudy,katkam-20170421100000.jpg
2017-04-21 13:00,2017,4,21,13:00,12.7,8.6,76.0,25.0,16.0,48.3,102.59,,,Clear,katkam-20170421130000.jpg
2017-04-21 16:00,2017,4,21,16:00,13.6,9.1,74.0,31.0,16.0,48.3,102.23,,,Mainly Clear,katkam-20170421160000.jpg
2017-04-21 19:00,2017,4,21,19:00,10.9,8.5,85.0,33.0,13.0,48.3,101.88,,,Mainly Clear,katkam-20170421190000.jpg
2017-04-22 07:00,2017,4,22,07:00,11.1,7.1,76.0,21.0,3.0,48.3,100.82,,,Cloudy,katkam-20170422070000.jpg
2017-04-22 10:00,2017,4,22,10:00,11.4,8.6,83.0,30.0,12.0,48.3,100.7,,,Cloudy,katkam-20170422100000.jpg
2017-04-22 12:00,2017,4,22,12:00,12.4,8.9,79.0,20.0,5.0,32.2,100.92,,,Rain,katkam-20170422120000.jpg
2017-04-22 13:00,2017,4,22,13:00,11.3,8.7,84.0,10.0,20.0,16.1,101.0,,,Rain,katkam-20170422130000.jpg
2017-04-22 16:00,2017,4,22,16:00,12.0,8.5,79.0,13.0,23.0,24.1,101.04,,,Rain,katkam-20170422160000.jpg
2017-04-22 19:00,2017,4,22,19:00,11.8,8.7,81.0,15.0,18.0,24.1,101.14,,,Mostly Cloudy,katkam-20170422190000.jpg
2017-04-23 07:00,2017,4,23,07:00,9.1,8.0,93.0,9.0,20.0,24.1,101.16,,,Cloudy,katkam-20170423070000.jpg
2017-04-23 10:00,2017,4,23,10:00,10.9,7.8,81.0,10.0,21.0,32.2,101.12,,,Cloudy,katkam-20170423100000.jpg
2017-04-23 13:00,2017,4,23,13:00,12.6,7.5,71.0,9.0,25.0,32.2,100.95,,,Cloudy,katkam-20170423130000.jpg
2017-04-23 16:00,2017,4,23,16:00,10.7,7.8,82.0,14.0,22.0,19.3,100.84,,,Rain Showers,katkam-20170423160000.jpg
2017-04-23 17:00,2017,4,23,17:00,10.4,7.8,84.0,13.0,21.0,19.3,100.82,,,Rain Showers,katkam-20170423170000.jpg
2017-04-23 18:00,2017,4,23,18:00,9.8,8.4,91.0,10.0,21.0,16.1,100.78,,,Rain Showers,katkam-20170423180000.jpg
2017-04-23 19:00,2017,4,23,19:00,9.5,8.4,93.0,10.0,16.0,16.1,100.76,,,Rain Showers,katkam-20170423190000.jpg
2017-04-24 07:00,2017,4,24,07:00,8.5,6.6,88.0,10.0,10.0,32.2,100.71,,,Cloudy,katkam-20170424070000.jpg
2017-04-24 08:00,2017,4,24,08:00,9.5,7.3,86.0,11.0,13.0,24.1,100.73,,,Rain Showers,katkam-20170424080000.jpg
2017-04-24 10:00,2017,4,24,10:00,9.6,5.8,77.0,25.0,3.0,32.2,100.75,,,Cloudy,katkam-20170424100000.jpg
2017-04-24 13:00,2017,4,24,13:00,11.8,8.7,81.0,28.0,21.0,48.3,100.79,,,Mainly Clear,katkam-20170424130000.jpg
2017-04-24 16:00,2017,4,24,16:00,12.9,9.2,78.0,29.0,21.0,48.3,100.74,,,Mainly Clear,katkam-20170424160000.jpg
